adults,children,stays_in_weekend_nights,stays_in_week_nights,meal,required_car_parking_spaces,reserved_room_type,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,total_of_special_requests,reservation_status,faixa_preco
2,0.0,2,2,HB,0,A,137,2017,April,9,Online TA,0,0,0,122.4,0,Canceled,Premium
2,0.0,2,2,BB,0,A,63,2017,April,9,Online TA,0,0,0,117.0,0,Canceled,Premium
2,0.0,2,2,SC,0,A,118,2017,April,9,Online TA,0,0,0,99.0,1,Canceled,Premium
2,0.0,2,2,SC,0,A,28,2017,April,9,Online TA,0,0,0,120.0,0,Canceled,Premium
2,1.0,2,2,BB,0,A,56,2017,April,9,Online TA,0,0,0,144.0,0,Canceled,Luxo
3,0.0,2,2,BB,0,D,83,2017,April,9,Online TA,0,0,0,162.0,0,Canceled,Luxo
2,0.0,2,2,SC,0,A,79,2017,April,9,Online TA,0,0,0,99.0,2,Canceled,Premium
3,0.0,2,2,HB,0,E,80,2017,April,9,Online TA,0,0,0,189.0,1,Canceled,Luxo
2,0.0,2,2,BB,0,A,193,2017,April,9,Online TA,0,0,0,117.0,1,Canceled,Premium
2,0.0,2,2,HB,0,D,181,2017,April,9,Online TA,0,0,0,164.7,2,Canceled,Luxo
2,0.0,2,3,BB,0,A,73,2017,April,9,Online TA,0,0,0,118.8,0,Canceled,Premium
2,1.0,2,3,BB,0,A,90,2017,April,9,Online TA,0,0,0,136.8,2,Canceled,Luxo
2,0.0,2,3,BB,0,A,76,2017,April,9,Direct,0,0,0,100.8,0,Canceled,Premium
1,0.0,2,3,BB,0,A,55,2017,April,9,Online TA,0,0,0,117.0,0,Canceled,Premium
2,0.0,2,3,HB,0,A,71,2017,April,9,Offline TA/TO,0,0,0,121.1,1,Canceled,Premium
2,0.0,1,0,BB,0,A,0,2017,April,9,Direct,0,0,0,12.0,0,Canceled,Econômica
2,1.0,2,3,BB,0,A,90,2017,April,9,Online TA,0,0,0,136.8,2,Canceled,Luxo
2,0.0,2,3,BB,0,A,47,2017,April,9,Online TA,0,0,0,126.0,0,Canceled,Premium
2,1.0,2,3,BB,0,A,75,2017,April,9,Online TA,0,0,0,136.8,0,Canceled,Luxo
2,0.0,2,3,BB,0,A,50,2017,April,9,Online TA,0,0,0,126.0,0,Canceled,Premium
2,0.0,2,4,BB,0,A,85,2017,April,9,Online TA,0,0,0,120.0,0,Canceled,Premium
3,0.0,2,4,BB,0,D,90,2017,April,9,Online TA,0,0,0,160.08,0,Canceled,Luxo
2,0.0,2,5,BB,0,E,88,2017,April,9,Online TA,0,0,0,159.43,0,Canceled,Luxo
2,0.0,2,5,BB,0,D,236,2017,April,9,Online TA,0,0,0,170.36,1,Canceled,Luxo
2,1.0,1,0,HB,0,A,83,2017,April,10,Online TA,0,0,0,177.75,3,Canceled,Luxo
1,0.0,1,0,SC,0,A,42,2017,April,10,Online TA,0,0,0,120.0,0,Canceled,Premium
2,0.0,1,1,SC,0,A,31,2017,April,10,Online TA,0,0,0,120.0,0,Canceled,Premium
2,0.0,1,1,BB,0,A,33,2017,April,10,Online TA,0,0,0,140.0,0,Canceled,Luxo
1,0.0,1,1,SC,0,A,10,2017,April,10,Online TA,0,0,0,115.0,1,Canceled,Premium
2,0.0,1,1,BB,0,A,38,2017,April,10,Online TA,0,0,0,140.0,0,Canceled,Luxo
1,0.0,1,1,BB,0,D,39,2017,April,10,Corporate,0,0,0,95.0,2,Canceled,Padrão
2,0.0,1,1,SC,0,A,10,2017,April,10,Online TA,0,0,0,115.0,1,Canceled,Premium
2,0.0,1,1,SC,0,A,10,2017,April,10,Online TA,0,0,0,115.0,1,Canceled,Premium
2,0.0,1,2,SC,0,A,43,2017,April,10,Online TA,0,0,0,116.0,0,Canceled,Premium
2,0.0,1,2,SC,0,A,130,2017,April,10,Online TA,0,0,0,99.0,0,Canceled,Premium
2,0.0,1,2,BB,0,A,16,2017,April,10,Direct,0,0,0,119.0,0,Canceled,Premium
3,0.0,1,2,HB,0,A,82,2017,April,10,Online TA,0,0,0,153.0,0,Canceled,Luxo
2,0.0,1,2,BB,0,A,146,2017,April,10,Online TA,0,0,0,121.33,2,Canceled,Premium
2,0.0,1,2,BB,0,A,28,2017,April,10,Online TA,0,0,0,140.0,0,Canceled,Luxo
2,0.0,1,2,HB,0,D,82,2017,April,10,Online TA,0,0,0,216.0,0,Canceled,Luxo
3,0.0,1,3,BB,0,D,89,2017,April,10,Online TA,0,0,0,159.38,0,No-Show,Luxo
2,0.0,1,3,BB,0,A,59,2017,April,10,Online TA,0,0,0,126.0,0,Canceled,Premium
2,0.0,1,3,BB,0,A,47,2017,April,10,Online TA,0,0,0,126.0,0,Canceled,Premium
2,0.0,1,3,BB,0,A,77,2017,April,10,Direct,0,0,0,101.25,1,Canceled,Premium
2,1.0,1,3,BB,0,A,82,2017,April,10,Online TA,0,0,0,137.25,2,Canceled,Luxo
2,0.0,1,3,SC,0,A,48,2017,April,10,Online TA,0,0,0,108.0,0,Canceled,Premium
3,0.0,1,3,BB,0,D,83,2017,April,10,Online TA,0,0,0,164.25,0,Canceled,Luxo
1,0.0,1,3,BB,0,A,180,2017,April,10,Online TA,0,0,0,109.8,1,Canceled,Premium
2,0.0,1,3,SC,0,A,116,2017,April,10,Online TA,0,0,0,101.25,2,Canceled,Premium
2,1.0,1,3,BB,0,F,205,2017,April,10,Online TA,0,0,0,167.1,1,Canceled,Luxo
2,2.0,1,3,BB,0,B,179,2017,April,10,Online TA,0,0,0,206.1,0,Canceled,Luxo
2,0.0,1,3,SC,0,A,78,2017,April,10,Online TA,0,0,0,101.25,0,Canceled,Premium
2,0.0,1,3,BB,0,A,54,2017,April,10,Online TA,0,0,0,126.0,0,Canceled,Premium
2,0.0,1,3,BB,0,A,85,2017,April,10,Online TA,0,0,0,119.25,0,Canceled,Premium
2,0.0,1,3,SC,0,A,51,2017,April,10,Online TA,0,0,0,108.0,0,Canceled,Premium
1,0.0,1,3,BB,0,A,42,2017,April,10,Online TA,0,0,0,126.75,0,Canceled,Premium
2,1.0,1,3,BB,0,A,269,2017,April,10,Online TA,0,0,0,126.0,0,Canceled,Premium
2,0.0,1,4,SC,0,A,119,2017,April,10,Online TA,0,0,0,102.6,0,Canceled,Premium
2,0.0,1,4,BB,0,D,295,2017,April,10,Online TA,0,0,0,123.3,0,Canceled,Premium
2,0.0,1,4,SC,0,A,163,2017,April,10,Online TA,0,0,0,102.6,2,Canceled,Premium
1,0.0,1,4,BB,0,A,88,2017,April,10,Online TA,0,0,0,100.44,0,Canceled,Premium
2,0.0,1,5,SC,0,A,114,2017,April,10,Online TA,0,0,0,106.5,2,Canceled,Premium
2,0.0,2,5,BB,0,A,126,2017,April,10,Offline TA/TO,0,0,0,89.1,0,Canceled,Padrão
2,0.0,0,1,BB,0,D,141,2017,April,11,Online TA,0,0,0,130.5,0,Canceled,Premium
1,0.0,0,1,BB,0,A,5,2017,April,11,Corporate,0,0,0,95.0,0,Canceled,Padrão
2,1.0,0,1,BB,0,A,141,2017,April,11,Online TA,0,0,0,135.0,0,Canceled,Luxo
2,0.0,0,2,SC,0,A,32,2017,April,11,Online TA,0,0,0,108.0,0,Canceled,Premium
2,0.0,0,2,BB,0,A,31,2017,April,11,Online TA,0,0,0,140.0,0,Canceled,Luxo
2,0.0,0,3,SC,0,A,119,2017,April,11,Online TA,0,0,0,102.0,1,Canceled,Premium
2,1.0,0,3,BB,0,A,56,2017,April,11,Online TA,0,0,0,144.0,0,Canceled,Luxo
2,1.0,0,3,BB,0,A,217,2017,April,11,Online TA,0,0,0,133.2,1,Canceled,Premium
2,0.0,0,3,SC,0,A,39,2017,April,11,Online TA,0,0,0,120.0,0,Canceled,Premium
2,0.0,0,3,BB,0,A,52,2017,April,11,Online TA,0,0,0,100.8,1,Canceled,Premium
2,0.0,0,4,BB,0,A,201,2017,April,11,Online TA,0,0,0,117.0,1,Canceled,Premium
2,0.0,0,4,BB,0,D,92,2017,April,11,Online TA,0,0,0,135.0,1,Canceled,Luxo
2,2.0,0,4,BB,0,F,170,2017,April,11,Online TA,0,0,0,193.5,2,Canceled,Luxo
2,0.0,0,4,BB,0,D,269,2017,April,11,Online TA,0,0,0,123.3,1,Canceled,Premium
2,0.0,0,4,SC,0,A,92,2017,April,11,Online TA,0,0,0,103.5,0,Canceled,Premium
3,0.0,0,4,BB,0,D,84,2017,April,11,Online TA,0,0,0,166.5,0,Canceled,Luxo
3,0.0,2,5,BB,0,D,102,2017,April,11,Online TA,0,0,0,165.75,1,Canceled,Luxo
2,0.0,2,5,HB,0,A,162,2017,April,11,Online TA,0,0,0,155.06,0,Canceled,Luxo
2,0.0,2,5,BB,0,A,161,2017,April,11,Direct,0,0,0,150.86,0,Canceled,Luxo
2,0.0,2,5,SC,0,A,221,2017,April,11,Online TA,0,0,0,99.0,0,Canceled,Premium
2,0.0,0,2,SC,0,A,39,2017,April,12,Online TA,0,0,0,120.0,0,Canceled,Premium
2,0.0,0,3,BB,0,A,88,2017,April,12,Online TA,0,0,0,123.0,0,Canceled,Premium
3,0.0,0,3,BB,0,D,112,2017,April,12,Online TA,0,0,0,172.5,1,Canceled,Luxo
1,0.0,0,3,SC,0,A,112,2017,April,12,Online TA,0,0,0,105.0,1,Canceled,Premium
2,0.0,0,3,SC,0,A,87,2017,April,12,Online TA,0,0,0,105.0,2,Canceled,Premium
2,1.0,0,3,BB,0,A,153,2017,April,12,Online TA,0,0,0,141.0,1,Canceled,Luxo
2,0.0,0,3,SC,0,A,112,2017,April,12,Online TA,0,0,0,105.0,2,Canceled,Premium
2,0.0,0,3,SC,0,A,264,2017,April,12,Online TA,0,0,0,99.0,1,Canceled,Premium
2,0.0,0,3,HB,0,A,96,2017,April,12,Online TA,0,0,0,159.0,1,Canceled,Luxo
2,0.0,0,3,SC,0,A,91,2017,April,12,Online TA,0,0,0,105.0,0,Canceled,Premium
3,0.0,0,3,BB,0,D,93,2017,April,12,Online TA,0,0,0,172.5,0,Canceled,Luxo
2,2.0,0,3,BB,0,F,152,2017,April,12,Online TA,0,0,0,195.0,1,Canceled,Luxo
2,0.0,0,4,BB,0,A,84,2017,April,12,Online TA,0,0,0,128.25,1,Canceled,Premium
3,0.0,0,4,BB,0,D,146,2017,April,12,Online TA,0,0,0,173.25,2,Canceled,Luxo
3,0.0,0,4,BB,0,D,121,2017,April,12,Online TA,0,0,0,173.25,0,Canceled,Luxo
2,2.0,0,4,BB,0,B,219,2017,April,12,Online TA,0,0,0,206.1,0,Canceled,Luxo
0,2.0,0,4,BB,0,B,219,2017,April,12,Direct,0,0,0,101.25,0,Canceled,Premium
3,0.0,0,4,HB,0,E,83,2017,April,12,Online TA,0,0,0,200.25,1,Canceled,Luxo
3,0.0,0,4,BB,0,D,143,2017,April,12,Online TA,0,0,0,173.25,0,Canceled,Luxo
2,0.0,1,4,BB,0,D,114,2017,April,12,Online TA,0,0,0,141.3,2,Canceled,Luxo
2,0.0,1,4,SC,0,A,6,2017,April,12,Online TA,0,0,0,156.0,0,Canceled,Luxo
2,0.0,1,4,SC,0,A,278,2017,April,12,Online TA,0,0,0,99.0,1,Canceled,Premium
3,0.0,0,4,BB,0,D,101,2017,April,12,Online TA,0,0,0,167.88,0,Canceled,Luxo
2,0.0,0,4,BB,0,B,219,2017,April,12,Direct,0,0,0,101.25,0,Canceled,Premium
2,0.0,2,4,BB,0,A,259,2017,April,12,Online TA,0,0,0,109.8,2,No-Show,Premium
2,0.0,2,4,BB,0,A,259,2017,April,12,Online TA,0,0,0,109.8,2,Canceled,Premium
3,0.0,0,4,BB,0,D,158,2017,April,12,Online TA,0,0,0,173.25,1,Canceled,Luxo
2,0.0,2,4,SC,0,A,259,2017,April,12,Online TA,0,0,0,99.0,3,No-Show,Premium
2,1.0,2,6,BB,0,A,280,2017,April,12,Online TA,0,0,0,126.0,1,Canceled,Premium
2,0.0,2,5,BB,0,A,203,2017,April,12,Online TA,0,0,0,117.0,4,Canceled,Premium
2,0.0,0,1,HB,0,A,164,2017,April,13,Online TA,0,0,0,160.2,2,Canceled,Luxo
2,0.0,0,1,SC,0,A,53,2017,April,13,Online TA,0,0,0,108.0,0,Canceled,Premium
2,0.0,0,2,BB,0,E,34,2017,April,13,Online TA,0,0,0,180.0,0,Canceled,Luxo
2,0.0,0,2,SC,0,A,8,2017,April,13,Online TA,0,0,0,150.0,1,Canceled,Luxo
2,0.0,0,2,SC,0,A,106,2017,April,13,Online TA,0,0,0,108.0,0,Canceled,Premium
3,0.0,0,2,BB,0,D,100,2017,April,13,Online TA,0,0,0,175.5,0,Canceled,Luxo
3,0.0,0,2,BB,0,D,94,2017,April,13,Online TA,0,0,0,157.95,0,Canceled,Luxo
2,0.0,0,2,BB,0,E,38,2017,April,13,Online TA,0,0,0,180.0,0,Canceled,Luxo
2,1.0,0,2,BB,0,E,60,2017,April,13,Direct,0,0,0,184.0,0,Canceled,Luxo
1,0.0,0,2,BB,0,E,31,2017,April,13,Online TA,0,0,0,180.0,0,Canceled,Luxo
2,0.0,0,3,BB,0,E,9,2017,April,13,Online TA,0,0,0,210.0,1,Canceled,Luxo
2,0.0,0,3,SC,0,A,245,2017,April,13,Online TA,0,0,0,99.0,1,Canceled,Premium
2,0.0,0,3,SC,0,A,7,2017,April,13,Online TA,0,0,0,160.0,1,Canceled,Luxo
2,0.0,0,3,BB,0,E,19,2017,April,13,Online TA,0,0,0,174.0,0,Canceled,Luxo
2,0.0,0,3,BB,0,A,147,2017,April,13,Online TA,0,0,0,126.0,2,Canceled,Premium
2,0.0,0,3,SC,0,A,16,2017,April,13,Online TA,0,0,0,138.33,0,Canceled,Luxo
2,0.0,0,3,BB,0,A,151,2017,April,13,Online TA,0,0,0,126.0,1,Canceled,Premium
2,0.0,0,3,SC,0,A,17,2017,April,13,Online TA,0,0,0,138.33,0,Canceled,Luxo
2,0.0,0,3,HB,0,D,111,2017,April,13,Online TA,0,0,0,181.5,0,Canceled,Luxo
2,0.0,0,3,SC,0,A,17,2017,April,13,Online TA,0,0,0,138.33,0,Canceled,Luxo
2,0.0,0,3,SC,0,A,159,2017,April,13,Online TA,0,0,0,117.0,1,Canceled,Premium
3,0.0,0,3,HB,0,E,96,2017,April,13,Online TA,0,0,0,204.0,0,Canceled,Luxo
2,0.0,0,3,SC,0,A,141,2017,April,13,Offline TA/TO,0,0,0,80.1,0,Canceled,Padrão
2,0.0,0,3,BB,0,E,9,2017,April,13,Online TA,0,0,0,210.0,0,Canceled,Luxo
2,0.0,0,3,BB,0,D,41,2017,April,13,Online TA,0,0,0,156.67,0,Canceled,Luxo
2,2.0,0,3,BB,0,F,24,2017,April,13,Online TA,0,0,0,224.0,0,Canceled,Luxo
2,0.0,1,3,BB,0,A,155,2017,April,13,Offline TA/TO,0,0,0,130.0,0,Canceled,Premium
3,0.0,1,3,BB,0,D,263,2017,April,13,Online TA,0,0,0,142.2,1,Canceled,Luxo
2,0.0,1,3,SC,0,A,6,2017,April,13,Online TA,0,0,0,157.5,1,Canceled,Luxo
2,2.0,1,3,BB,0,F,102,2017,April,13,Online TA,0,0,0,202.5,2,Canceled,Luxo
3,0.0,1,3,BB,0,D,165,2017,April,13,Online TA,0,0,0,173.25,1,Canceled,Luxo
2,0.0,1,3,SC,0,A,16,2017,April,13,Online TA,0,0,0,132.5,0,Canceled,Premium
3,0.0,1,3,BB,0,D,172,2017,April,13,Online TA,0,0,0,173.25,1,Canceled,Luxo
2,0.0,1,3,BB,0,D,138,2017,April,13,Online TA,0,0,0,137.25,1,Canceled,Luxo
3,0.0,1,3,BB,0,D,175,2017,April,13,Online TA,0,0,0,166.5,2,Canceled,Luxo
2,0.0,1,3,BB,0,A,172,2017,April,13,Online TA,0,0,0,123.75,1,Canceled,Premium
3,0.0,1,3,BB,0,D,136,2017,April,13,Online TA,0,0,0,173.25,0,Canceled,Luxo
3,0.0,1,3,HB,0,E,85,2017,April,13,Online TA,0,0,0,202.5,2,Canceled,Luxo
2,0.0,1,3,BB,0,A,246,2017,April,13,Online TA,0,0,0,101.7,2,Canceled,Premium
2,0.0,1,3,BB,0,D,163,2017,April,13,Online TA,0,0,0,137.25,2,Canceled,Luxo
2,0.0,1,3,SC,0,A,81,2017,April,13,Online TA,0,0,0,112.5,2,Canceled,Premium
2,1.0,2,3,BB,0,D,125,2017,April,13,Online TA,0,0,0,123.12,0,Canceled,Premium
3,0.0,2,3,BB,0,A,71,2017,April,13,Offline TA/TO,0,0,0,116.1,2,Canceled,Premium
2,1.0,2,3,BB,0,A,237,2017,April,13,Online TA,0,0,0,129.6,2,Canceled,Premium
2,0.0,2,3,BB,0,A,111,2017,April,13,Offline TA/TO,0,0,0,89.1,1,Canceled,Padrão
2,1.0,2,3,BB,0,A,107,2017,April,13,Offline TA/TO,0,0,0,102.6,1,Canceled,Premium
3,0.0,0,1,HB,0,E,53,2017,April,14,Online TA,0,0,0,196.2,0,Canceled,Luxo
2,0.0,0,1,SC,0,A,98,2017,April,14,Online TA,0,0,0,108.0,1,Canceled,Premium
2,0.0,0,2,BB,0,D,48,2017,April,14,Online TA,0,0,0,144.0,0,Canceled,Luxo
2,0.0,0,2,BB,0,D,62,2017,April,14,Online TA,0,0,0,144.0,0,Canceled,Luxo
2,0.0,0,2,SC,0,A,166,2017,April,14,Online TA,0,0,0,114.0,1,Canceled,Premium
2,0.0,0,2,SC,0,A,14,2017,April,14,Online TA,0,0,0,150.0,2,Canceled,Luxo
2,0.0,0,2,SC,0,A,201,2017,April,14,Online TA,0,0,0,99.0,2,Canceled,Premium
2,0.0,0,2,BB,0,D,179,2017,April,14,Online TA,0,0,0,130.5,1,Canceled,Premium
3,0.0,0,2,BB,0,E,34,2017,April,14,Online TA,0,0,0,220.0,0,Canceled,Luxo
2,0.0,0,2,SC,0,A,17,2017,April,14,Online TA,0,0,0,150.0,0,Canceled,Luxo
2,0.0,0,2,SC,0,A,7,2017,April,14,Online TA,0,0,0,160.0,1,Canceled,Luxo
2,0.0,0,2,SC,0,A,7,2017,April,14,Online TA,0,0,0,160.0,0,Canceled,Luxo
3,0.0,0,2,BB,0,D,57,2017,April,14,Online TA,0,0,0,180.0,0,Canceled,Luxo
2,0.0,0,2,SC,0,A,16,2017,April,14,Online TA,0,0,0,150.0,0,Canceled,Luxo
3,0.0,0,2,BB,0,D,58,2017,April,14,Online TA,0,0,0,180.0,0,Canceled,Luxo
3,0.0,0,2,BB,0,D,57,2017,April,14,Online TA,0,0,0,180.0,0,Canceled,Luxo
2,0.0,0,2,BB,0,E,11,2017,April,14,Online TA,0,0,0,210.0,1,Canceled,Luxo
2,0.0,1,2,BB,0,D,103,2017,April,14,Online TA,0,0,0,181.5,1,Canceled,Luxo
2,1.0,1,2,BB,0,A,178,2017,April,14,Online TA,0,0,0,90.09,1,Canceled,Padrão
2,0.0,1,2,BB,0,A,298,2017,April,14,Offline TA/TO,0,0,0,90.0,0,Canceled,Padrão
2,0.0,1,2,SC,0,A,124,2017,April,14,Online TA,0,0,0,105.0,0,Canceled,Premium
2,0.0,1,2,BB,0,D,61,2017,April,14,Online TA,0,0,0,141.0,0,Canceled,Luxo
2,0.0,1,2,SC,0,A,252,2017,April,14,Online TA,0,0,0,99.0,2,Canceled,Premium
2,0.0,1,2,BB,0,D,110,2017,April,14,Online TA,0,0,0,145.5,0,Canceled,Luxo
2,0.0,1,2,BB,0,D,103,2017,April,14,Online TA,0,0,0,145.5,1,Canceled,Luxo
2,0.0,1,2,BB,0,D,114,2017,April,14,Online TA,0,0,0,145.5,0,Canceled,Luxo
3,0.0,1,2,BB,0,D,264,2017,April,14,Online TA,0,0,0,142.2,0,Canceled,Luxo
2,0.0,1,2,SC,0,A,11,2017,April,14,Online TA,0,0,0,138.33,0,Canceled,Luxo
2,0.0,1,2,SC,0,A,264,2017,April,14,Online TA,0,0,0,99.0,0,Canceled,Premium
3,0.0,1,2,BB,0,D,129,2017,April,14,Online TA,0,0,0,172.5,1,Canceled,Luxo
2,0.0,1,2,SC,0,A,234,2017,April,14,Online TA,0,0,0,99.0,1,Canceled,Premium
2,0.0,1,2,SC,0,A,227,2017,April,14,Online TA,0,0,0,99.0,1,Canceled,Premium
2,0.0,1,2,BB,0,D,147,2017,April,14,Online TA,0,0,0,136.5,2,Canceled,Luxo
2,0.0,1,2,BB,0,D,145,2017,April,14,Online TA,0,0,0,136.5,0,Canceled,Luxo
3,0.0,1,2,BB,0,D,61,2017,April,14,Online TA,0,0,0,177.0,0,Canceled,Luxo
3,0.0,1,2,BB,0,D,103,2017,April,14,Online TA,0,0,0,145.5,1,Canceled,Luxo
2,0.0,2,2,SC,0,A,125,2017,April,14,Online TA,0,0,0,103.5,0,Canceled,Premium
2,0.0,2,2,BB,0,E,89,2017,April,14,Online TA,0,0,0,166.5,0,Canceled,Luxo
2,0.0,2,2,BB,0,D,151,2017,April,14,Online TA,0,0,0,135.0,1,Canceled,Luxo
2,0.0,2,2,BB,0,A,176,2017,April,14,Groups,0,0,0,90.0,0,Canceled,Padrão
3,0.0,2,2,BB,0,D,57,2017,April,14,Online TA,0,0,0,175.5,0,Canceled,Luxo
2,0.0,2,2,SC,0,A,215,2017,April,14,Online TA,0,0,0,110.0,1,Canceled,Premium
2,0.0,2,2,HB,0,A,173,2017,April,14,Online TA,0,0,0,155.7,0,Canceled,Luxo
2,2.0,2,2,HB,0,F,181,2017,April,14,Online TA,0,0,0,189.0,2,Canceled,Luxo
2,1.0,2,2,BB,0,A,125,2017,April,14,Online TA,0,0,0,139.5,0,Canceled,Luxo
3,0.0,2,3,BB,0,E,30,2017,April,14,Online TA,0,0,0,214.0,1,Canceled,Luxo
2,0.0,2,5,BB,0,D,145,2017,April,14,Online TA,0,0,0,133.07,0,Canceled,Premium
1,0.0,0,1,BB,0,A,133,2017,April,15,Online TA,0,0,0,118.8,0,Canceled,Premium
2,0.0,0,1,SC,0,A,58,2017,April,15,Online TA,0,0,0,126.0,0,Canceled,Premium
2,0.0,0,1,BB,0,A,236,2017,April,15,Online TA,0,0,0,140.0,3,Canceled,Luxo
2,0.0,0,1,BB,0,D,155,2017,April,15,Online TA,0,0,0,139.5,2,Canceled,Luxo
3,0.0,0,1,BB,0,D,2,2017,April,15,Online TA,0,0,0,220.0,2,Canceled,Luxo
2,0.0,1,1,BB,0,D,112,2017,April,15,Online TA,0,0,0,148.5,0,No-Show,Luxo
2,0.0,1,1,BB,0,D,181,2017,April,15,Online TA,0,0,0,130.5,0,Canceled,Premium
2,0.0,1,1,SC,0,A,225,2017,April,15,Online TA,0,0,0,99.0,0,Canceled,Premium
2,0.0,1,1,SC,0,A,125,2017,April,15,Online TA,0,0,0,103.5,1,Canceled,Premium
2,0.0,1,1,SC,0,A,4,2017,April,15,Online TA,0,0,0,155.0,0,Canceled,Luxo
2,0.0,1,1,BB,0,D,137,2017,April,15,Online TA,0,0,0,135.0,1,Canceled,Luxo
3,0.0,1,1,BB,0,D,123,2017,April,15,Online TA,0,0,0,171.0,2,Canceled,Luxo
2,0.0,1,1,SC,0,A,106,2017,April,15,Offline TA/TO,0,0,0,89.0,0,Canceled,Padrão
3,0.0,1,1,BB,0,D,127,2017,April,15,Online TA,0,0,0,171.0,1,Canceled,Luxo
3,0.0,2,1,BB,0,D,58,2017,April,15,Online TA,0,0,0,177.0,0,Canceled,Luxo
2,0.0,2,1,BB,0,A,62,2017,April,15,Online TA,0,0,0,132.0,0,Canceled,Premium
3,0.0,2,1,BB,0,D,54,2017,April,15,Online TA,0,0,0,177.0,0,Canceled,Luxo
2,0.0,2,1,BB,0,D,44,2017,April,15,Online TA,0,0,0,146.67,0,Canceled,Luxo
2,0.0,2,1,HB,0,A,205,2017,April,15,Online TA,0,0,0,151.2,1,Canceled,Luxo
2,0.0,2,1,SC,0,A,58,2017,April,15,Online TA,0,0,0,114.0,0,Canceled,Premium
3,0.0,2,1,BB,0,D,82,2017,April,15,Online TA,0,0,0,186.0,0,Canceled,Luxo
2,0.0,2,1,BB,0,D,101,2017,April,15,Online TA,0,0,0,145.5,0,Canceled,Luxo
2,0.0,2,2,BB,0,A,87,2017,April,15,Groups,0,0,0,95.0,0,Canceled,Padrão
2,0.0,2,2,BB,0,D,93,2017,April,15,Online TA,0,0,0,139.5,0,Canceled,Luxo
2,0.0,2,2,SC,0,A,212,2017,April,15,Online TA,0,0,0,110.0,0,Canceled,Premium
3,0.0,2,1,BB,0,D,102,2017,April,15,Online TA,0,0,0,181.5,0,Canceled,Luxo
2,0.0,2,1,SC,0,A,58,2017,April,15,Online TA,0,0,0,114.0,0,Canceled,Premium
3,0.0,2,1,BB,0,D,82,2017,April,15,Online TA,0,0,0,177.0,0,Canceled,Luxo
2,0.0,2,2,BB,0,A,200,2017,April,15,Groups,0,0,0,95.0,0,Canceled,Padrão
2,0.0,2,2,BB,0,D,109,2017,April,15,Online TA,0,0,0,144.0,0,Canceled,Luxo
3,0.0,2,2,HB,0,E,54,2017,April,15,Online TA,0,0,0,200.7,0,Canceled,Luxo
3,0.0,2,2,BB,0,D,34,2017,April,15,Online TA,0,0,0,190.0,0,Canceled,Luxo
2,0.0,2,2,SC,0,A,164,2017,April,15,Online TA,0,0,0,101.24,1,Canceled,Premium
2,0.0,2,3,SC,0,A,54,2017,April,15,Online TA,0,0,0,111.6,0,Canceled,Premium
2,0.0,2,3,BB,0,A,269,2017,April,15,Online TA,0,0,0,109.8,0,Canceled,Premium
2,0.0,2,3,BB,0,D,41,2017,April,15,Online TA,0,0,0,151.0,0,Canceled,Luxo
2,0.0,2,3,SC,0,A,70,2017,April,15,Online TA,0,0,0,111.6,0,Canceled,Premium
2,0.0,2,3,BB,0,A,34,2017,April,15,Online TA,0,0,0,140.0,2,Canceled,Luxo
2,0.0,2,4,BB,0,A,99,2017,April,15,Offline TA/TO,0,0,0,105.0,0,Canceled,Premium
1,0.0,2,4,BB,0,A,99,2017,April,15,Offline TA/TO,0,0,0,95.0,0,Canceled,Padrão
2,0.0,2,4,BB,0,A,123,2017,April,15,Offline TA/TO,0,0,0,88.2,1,Canceled,Padrão
2,0.0,2,4,SC,0,A,54,2017,April,15,Online TA,0,0,0,111.0,0,Canceled,Premium
2,0.0,1,0,SC,0,A,53,2017,April,16,Online TA,0,0,0,108.0,0,Canceled,Premium
2,0.0,1,0,BB,0,A,67,2017,April,16,Online TA,0,0,0,126.0,0,Canceled,Premium
2,0.0,1,0,SC,0,A,53,2017,April,16,Online TA,0,0,0,108.0,0,Canceled,Premium
2,0.0,1,0,BB,0,A,66,2017,April,16,Online TA,0,0,0,126.0,0,Canceled,Premium
2,0.0,2,0,SC,0,A,43,2017,April,16,Online TA,0,0,0,120.0,0,Canceled,Premium
2,0.0,2,0,SC,0,A,44,2017,April,16,Online TA,0,0,0,114.0,0,Canceled,Premium
2,1.0,2,0,BB,0,F,88,2017,April,16,Online TA,0,0,0,207.0,0,Canceled,Luxo
2,0.0,2,0,SC,0,A,43,2017,April,16,Online TA,0,0,0,120.0,0,Canceled,Premium
2,1.0,2,0,SC,0,A,88,2017,April,16,Online TA,0,0,0,108.0,0,Canceled,Premium
2,0.0,2,0,SC,0,A,173,2017,April,16,Online TA,0,0,0,99.0,1,Canceled,Premium
2,0.0,2,1,BB,0,A,128,2017,April,16,Groups,0,0,0,100.0,0,Canceled,Premium
2,0.0,2,1,SC,0,A,45,2017,April,16,Online TA,0,0,0,108.0,0,Canceled,Premium
2,0.0,2,1,BB,0,A,62,2017,April,16,Online TA,0,0,0,126.0,0,Canceled,Premium
2,0.0,2,1,BB,0,A,67,2017,April,16,Online TA,0,0,0,126.0,0,Canceled,Premium
2,0.0,2,1,SC,0,A,49,2017,April,16,Online TA,0,0,0,97.2,0,Canceled,Padrão
